Time	UTC	FINKEN_SENSOR_MODEL:acceleration_z	FINKEN_SENSOR_MODEL:acceleration_y	FINKEN_SENSOR_MODEL:acceleration_x	FINKEN_SENSOR_MODEL:velocity_yaw	FINKEN_SENSOR_MODEL:velocity_roll	FINKEN_SENSOR_MODEL:velocity_pitch	FINKEN_SENSOR_MODEL:velocity_z	FINKEN_SENSOR_MODEL:velocity_y	FINKEN_SENSOR_MODEL:velocity_x
501.262	08:55:59.262	-9.673828	-0.061523	-0.166016	-0.013672	-0.012695	0.016846	0.	0.	0.
501.474	08:55:59.474	-9.754883	-0.023438	0.142578	0.02002	-0.007324	0.011475	0.	0.	0.
502.031	08:56:0.031	-9.726562	-0.056641	0.02832	0.001953	-0.006348	0.000977	0.	0.	0.
502.384	08:56:0.384	-9.692383	0.271484	0.033203	-0.905518	-0.013672	0.006348	0.	0.	0.
502.523	08:56:0.523	-10.063477	-0.59082	0.208984	-0.456543	-0.001953	0.011475	0.	0.	0.
502.663	08:56:0.663	-9.327148	-1.691406	2.875977	0.546875	2.171875	0.67041	0.	0.	0.
502.804	08:56:0.804	-10.291992	0.399414	3.517578	0.352051	0.769287	0.240479	0.	0.	0.
502.944	08:56:0.944	-9.859375	-0.080078	2.348633	-0.354248	-0.454346	-0.724609	0.	0.	0.
503.082	08:56:1.082	-9.678711	0.051758	1.473633	0.200928	0.009521	0.919434	0.	0.	0.
503.291	08:56:1.291	-10.696289	0.21875	1.501953	-0.375488	-1.233398	-0.607422	0.	0.	0.
503.362	08:56:1.362	-8.442383	0.885742	1.036133	0.205322	0.252197	-0.23291	0.	0.	0.
503.782	08:56:1.782	-7.610352	0.256836	0.950195	-0.159424	0.989502	0.239258	0.	0.	0.
503.993	08:56:1.993	-9.768555	-0.051758	1.254883	-0.837402	-0.25415	-0.464844	0.	0.	0.
504.623	08:56:2.623	-7.605469	-3.15918	0.926758	0.256348	-0.686279	0.253174	0.	0.	0.
504.763	08:56:2.763	-9.844727	-2.192383	0.974609	-0.675537	-0.341553	-0.19458	0.	0.	0.
504.977	08:56:2.977	-9.978516	1.610352	0.436523	-0.466064	-0.473389	-0.214844	0.	0.	0.
506.093	08:56:4.093	-9.208008	-2.182617	-1.501953	0.603271	0.276611	-0.089355	0.	0.	0.
506.234	08:56:4.234	-9.113281	-1.767578	-0.855469	-0.516113	-0.110596	-0.356445	0.	0.	0.
506.793	08:56:4.793	-9.146484	-1.138672	-1.725586	0.070068	-0.439453	0.140381	0.	0.	0.
507.144	08:56:5.144	-9.668945	-1.787109	-2.942383	0.416016	-0.485107	0.070068	0.	0.	0.
507.423	08:56:5.423	-9.070312	-1.077148	-1.939453	-0.075439	-0.071289	-0.019043	0.	0.	0.
507.632	08:56:5.632	-9.50293	-1.128906	-1.25	0.259521	0.130859	-0.027588	0.	0.	0.
508.052	08:56:6.052	-9.726562	-1.138672	-1.949219	-0.141357	0.036133	-0.095703	0.	0.	0.
508.192	08:56:6.192	-9.602539	-0.714844	-1.487305	-0.066895	-0.008301	0.046631	0.	0.	0.
509.732	08:56:7.732	-9.811523	0.78125	-0.189453	0.150879	-0.282959	0.311768	0.	0.	0.
509.872	08:56:7.872	-8.276367	-0.824219	-0.845703	0.087158	-0.202148	0.196777	0.	0.	0.
509.943	08:56:7.943	-9.692383	-0.748047	-1.306641	-0.230713	0.137207	0.007324	0.	0.	0.
510.082	08:56:8.082	-9.683594	-0.795898	-0.394531	0.46167	0.214844	0.013672	0.	0.	0.
510.223	08:56:8.223	-10.249023	-0.842773	-0.061523	0.074463	0.494629	-0.078613	0.	0.	0.
510.714	08:56:8.714	-9.612305	-0.357422	-1.164062	-0.164795	0.038086	-0.069092	0.	0.	0.
510.923	08:56:8.923	-9.037109	0.084961	0.066406	0.131836	0.540527	0.011475	0.	0.	0.
511.133	08:56:9.133	-9.630859	0.104492	-1.049805	0.19043	0.218994	0.000977	0.	0.	0.
511.273	08:56:9.273	-9.208008	0.132812	-0.774414	-0.140381	-0.044678	-0.039307	0.	0.	0.
511.343	08:56:9.343	-9.96875	0.314453	-1.27832	0.011475	-0.029785	-0.078613	0.	0.	0.
511.493	08:56:9.493	-9.269531	-0.099609	-1.074219	0.	0.154297	-0.010498	0.	0.	0.
511.763	08:56:9.763	-10.381836	-1.052734	-1.445312	0.019043	0.070068	0.078613	0.	0.	0.
512.602	08:56:10.602	-8.128906	-0.523438	-1.240234	0.010498	-0.095703	-0.018066	0.	0.	0.
513.092	08:56:11.092	-9.792969	-1.186523	0.071289	0.080811	0.1521	-0.007324	0.	0.	0.
513.583	08:56:11.583	-9.75	-0.647461	-0.479492	0.056396	0.047852	0.003174	0.	0.	0.
513.724	08:56:11.724	-10.491211	-0.829102	-1.478516	-0.045654	0.005127	-0.006348	0.	0.	0.
514.074	08:56:12.074	-12.088867	2.373047	-1.863281	-0.02002	-0.019043	-0.083984	0.	0.	0.
514.914	08:56:12.914	-9.478516	-4.351562	0.327148	-0.155273	-0.016846	0.023193	0.	0.	0.
515.264	08:56:13.264	-2.794922	-4.632812	7.6875	-0.102051	0.456543	0.048828	0.	0.	0.
515.892	08:56:13.892	-1.696289	-3.946289	-2.995117	0.304199	-0.36499	0.126465	0.	0.	0.
516.032	08:56:14.032	-4.182617	7.634766	-2.376953	0.23291	-0.336182	-0.224365	0.	0.	0.
516.103	08:56:14.103	-6.668945	-4.451172	15.124023	0.114746	0.466064	0.145752	0.	0.	0.
516.312	08:56:14.312	-0.199219	-12.253906	-8.272461	0.148926	0.235107	0.25	0.	0.	0.
516.942	08:56:14.942	-15.107422	-4.584961	-6.485352	0.134033	0.049805	0.404297	0.	0.	0.
517.501	08:56:15.501	-13.101562	1.954102	3.232422	-0.009521	0.229736	-0.17334	0.	0.	0.
518.413	08:56:16.413	-5.790039	2.920898	3.722656	-0.094482	-0.287109	-0.153076	0.	0.	0.
518.621	08:56:16.621	-7.986328	-7.839844	-8.496094	0.121094	0.120117	0.109375	0.	0.	0.
519.742	08:56:17.742	-9.788086	7.46875	-0.950195	0.139404	-0.060547	-0.273438	0.	0.	0.
519.952	08:56:17.952	-5.09082	2.368164	-2.918945	0.340332	0.122314	0.199951	0.	0.	0.
520.234	08:56:18.234	-9.526367	8.035156	-1.00293	0.147705	-0.166992	-0.463867	0.	0.	0.
520.583	08:56:18.583	-6.72168	-5.637695	-0.679688	-0.308594	0.112793	0.412842	0.	0.	0.
521.423	08:56:19.423	-10.116211	4.40332	6.356445	-0.290527	-0.164795	-0.20752	0.	0.	0.
521.913	08:56:19.913	-14.119141	1.796875	-2.120117	0.289307	0.006348	0.000977	0.	0.	0.
521.984	08:56:19.984	-12.045898	2.506836	-8.771484	0.408447	0.124512	0.169189	0.	0.	0.
522.404	08:56:20.404	-10.339844	-10.766602	-5.005859	-0.023193	0.127686	0.44043	0.	0.	0.
522.612	08:56:20.612	-8.518555	1.310547	-8.09668	0.193604	0.11792	-0.127686	0.	0.	0.
523.101	08:56:21.101	-11.860352	7.59668	-4.254883	-0.057373	-0.028564	0.174316	0.	0.	0.
523.664	08:56:21.664	-12.083984	1.848633	10.360352	-0.21167	-0.003174	-0.04248	0.	0.	0.
524.991	08:56:22.991	-4.996094	2.387695	5.714844	-0.033936	-0.220215	-0.268066	0.	0.	0.
525.481	08:56:23.481	-7.391602	3.006836	6.356445	0.126465	-0.111572	-0.076416	0.	0.	0.
525.624	08:56:23.624	-5.057617	10.713867	0.313477	0.04248	-0.049805	-0.620361	0.	0.	0.
525.764	08:56:23.764	-8.209961	5.12793	-11.709961	0.036133	0.204102	-0.276611	0.	0.	0.
526.393	08:56:24.393	-12.374023	-5.905273	-3.769531	-0.067871	0.104248	0.02124	0.	0.	0.
526.533	08:56:24.533	-2.25293	-10.738281	-0.441406	0.09668	-0.087158	0.306396	0.	0.	0.
526.673	08:56:24.673	-2.133789	1.176758	8.582031	-0.025391	-0.287109	-0.057373	0.	0.	0.
526.883	08:56:24.883	-11.356445	7.616211	-5.37207	0.007324	0.15625	-0.419189	0.	0.	0.
528.072	08:56:26.072	-8.142578	-7.6875	-8.862305	0.185059	0.258545	0.467041	0.	0.	0.
528.283	08:56:26.283	-8.394531	-5.561523	3.432617	0.120117	0.1521	0.089355	0.	0.	0.
528.844	08:56:26.844	2.295898	-9.241211	-6.708008	0.368164	0.36499	0.365967	0.	0.	0.
528.982	08:56:26.982	-3.973633	1.300781	-3.213867	-0.30542	-0.223389	-0.409668	0.	0.	0.
529.193	08:56:27.193	-9.264648	-1.529297	0.893555	-0.142578	-0.019043	-0.25415	0.	0.	0.
529.963	08:56:27.963	-10.249023	-1.620117	-0.494141	0.235107	0.094482	0.252197	0.	0.	0.
530.243	08:56:28.243	-7.368164	-1.37207	-0.983398	-0.102051	-0.36499	0.416016	0.	0.	0.
530.453	08:56:28.453	-8.114258	-1.338867	-2.547852	-0.377686	0.166992	-0.162598	0.	0.	0.
530.592	08:56:28.592	-7.610352	-2.482422	0.199219	-0.603271	1.260986	-0.358398	0.	0.	0.
530.731	08:56:28.731	-9.274414	-1.982422	-0.527344	-1.116211	-0.001953	-0.907715	0.	0.	0.
531.081	08:56:29.081	-12.145508	-0.880859	0.56543	-0.808594	-1.084229	-0.727783	0.	0.	0.
531.922	08:56:29.922	-4.15918	0.666992	-0.208984	0.579834	-0.913086	0.806641	0.	0.	0.
533.461	08:56:31.461	-9.692383	-0.109375	0.099609	0.006348	0.005127	0.001953	0.	0.	0.
533.672	08:56:31.672	-9.592773	0.137695	0.	0.00415	-0.014893	0.007324	0.	0.	0.
533.884	08:56:31.884	-9.545898	0.018555	0.161133	-0.001953	0.02002	-0.013672	0.	0.	0.
534.094	08:56:32.094	-9.564453	0.147461	0.484375	-0.00415	0.012695	-0.012695	0.	0.	0.
534.373	08:56:32.373	-9.464844	0.233398	-0.003906	0.014893	-0.008301	0.001953	0.	0.	0.
534.863	08:56:32.863	-9.711914	-0.195312	-0.118164	0.014893	-0.006348	0.008301	0.	0.	0.
535.563	08:56:33.563	-9.587891	0.080078	0.161133	0.	-0.001953	0.007324	0.	0.	0.
535.703	08:56:33.703	-9.488281	-0.02832	-0.208984	-0.003174	0.003174	0.00415	0.	0.	0.
535.913	08:56:33.913	-9.692383	-0.157227	0.170898	0.013672	0.009521	-0.00415	0.	0.	0.
536.053	08:56:34.053	-9.683594	-0.018555	0.046875	0.02002	0.011475	0.	0.	0.	0.
536.192	08:56:34.192	-9.783203	-0.080078	0.056641	-0.005127	0.003174	0.005127	0.	0.	0.
536.333	08:56:34.333	-9.702148	0.008789	-0.003906	0.010498	-0.012695	0.009521	0.	0.	0.
537.594	08:56:35.594	-9.702148	-0.023438	-0.037109	0.	0.006348	0.000977	0.	0.	0.
538.013	08:56:36.013	-9.783203	-0.071289	0.037109	-0.003174	0.006348	-0.003174	0.	0.	0.
538.223	08:56:36.223	-9.673828	-0.109375	0.056641	0.007324	-0.006348	0.006348	0.	0.	0.
538.362	08:56:36.362	-9.783203	-0.137695	-0.384766	-0.007324	0.030762	-0.009521	0.	0.	0.
539.061	08:56:37.061	-9.625977	0.013672	0.12793	0.001953	0.001953	-0.005127	0.	0.	0.
539.342	08:56:37.342	-9.788086	0.137695	-0.089844	0.009521	0.001953	0.010498	0.	0.	0.
539.904	08:56:37.904	-9.75	-0.104492	0.084961	0.006348	0.00415	-0.000977	0.	0.	0.
540.047	08:56:38.047	-9.635742	0.114258	-0.041992	0.005127	0.001953	-0.001953	0.	0.	0.
540.392	08:56:38.392	-9.630859	0.166016	0.084961	0.006348	0.013672	-0.003174	0.	0.	0.
540.671	08:56:38.671	-9.735352	0.008789	-0.099609	0.003174	0.016846	0.00415	0.	0.	0.
540.953	08:56:38.953	-9.664062	0.104492	0.104492	-0.009521	-0.034912	0.010498	0.	0.	0.
541.232	08:56:39.232	-9.678711	0.02832	-0.071289	0.010498	0.009521	0.000977	0.	0.	0.
541.303	08:56:39.303	-9.612305	-0.089844	-0.24707	0.013672	0.006348	0.006348	0.	0.	0.
541.723	08:56:39.723	-9.788086	-0.008789	0.	0.	0.009521	-0.000977	0.	0.	0.
542.353	08:56:40.353	-9.72168	-0.056641	0.046875	0.010498	-0.010498	0.011475	0.	0.	0.
542.702	08:56:40.702	-9.630859	0.132812	0.02832	0.005127	-0.014893	0.006348	0.	0.	0.
544.101	08:56:42.101	-9.678711	-0.033203	-0.037109	-0.00415	0.006348	-0.000977	0.	0.	0.
544.384	08:56:42.384	-9.640625	0.023438	0.037109	0.007324	-0.00415	0.005127	0.	0.	0.
544.732	08:56:42.732	-9.673828	0.008789	-0.108398	0.00415	0.	0.001953	0.	0.	0.
545.013	08:56:43.013	-9.768555	0.023438	-0.008789	-0.000977	-0.001953	0.00415	0.	0.	0.
545.221	08:56:43.221	-9.75	0.	-0.018555	0.007324	0.	0.000977	0.	0.	0.
545.293	08:56:43.293	-9.702148	0.038086	-0.046875	0.003174	0.000977	0.00415	0.	0.	0.
545.431	08:56:43.431	-9.617188	-0.018555	-0.080078	0.007324	-0.001953	0.005127	0.	0.	0.
545.711	08:56:43.711	-9.640625	-0.051758	0.02832	0.005127	0.001953	0.005127	0.	0.	0.
545.992	08:56:43.992	-9.655273	-0.104492	-0.02832	0.005127	-0.005127	0.007324	0.	0.	0.
546.131	08:56:44.131	-9.72168	0.023438	-0.008789	0.005127	-0.000977	0.00415	0.	0.	0.
546.561	08:56:44.561	-9.579102	0.038086	-0.033203	0.007324	-0.00415	0.005127	0.	0.	0.
546.762	08:56:44.762	-9.735352	-0.114258	-0.033203	0.010498	0.001953	0.003174	0.	0.	0.
547.251	08:56:45.251	-9.831055	-0.21875	-0.484375	-0.010498	0.015869	-0.012695	0.	0.	0.
547.463	08:56:45.463	-9.768555	0.018555	0.137695	0.009521	-0.028564	0.013672	0.	0.	0.
547.534	08:56:45.534	-9.754883	-0.480469	0.242188	0.00415	0.	0.005127	0.	0.	0.
547.953	08:56:45.953	-9.655273	0.147461	-0.041992	0.023193	-0.000977	-0.000977	0.	0.	0.
548.164	08:56:46.164	-9.77832	-0.314453	-0.175781	-0.012695	-0.008301	0.005127	0.	0.	0.
548.373	08:56:46.373	-9.702148	-0.175781	-0.033203	0.012695	0.038086	-0.00415	0.	0.	0.
548.581	08:56:46.581	-9.640625	0.361328	-0.123047	0.025391	0.000977	0.015869	0.	0.	0.
549.002	08:56:47.002	-9.597656	0.114258	0.099609	0.006348	-0.00415	0.010498	0.	0.	0.
549.213	08:56:47.213	-9.806641	-0.233398	0.232422	0.010498	-0.036133	0.00415	0.	0.	0.
550.263	08:56:48.263	-9.816406	0.056641	0.051758	0.005127	-0.014893	0.00415	0.	0.	0.
550.402	08:56:48.402	-9.602539	0.094727	-0.037109	-0.005127	-0.022217	0.015869	0.	0.	0.
550.682	08:56:48.682	-9.702148	-0.018555	-0.075195	0.011475	-0.014893	0.015869	0.	0.	0.
550.893	08:56:48.893	-9.678711	-0.152344	0.02832	0.014893	0.00415	-0.001953	0.	0.	0.
551.032	08:56:49.032	-9.668945	0.046875	0.037109	0.001953	-0.007324	0.006348	0.	0.	0.
551.311	08:56:49.311	-9.668945	0.119141	-0.075195	0.007324	0.02124	-0.000977	0.	0.	0.
551.383	08:56:49.383	-9.745117	0.018555	-0.061523	0.012695	0.011475	-0.001953	0.	0.	0.
551.592	08:56:49.592	-9.740234	0.185547	-0.033203	0.02124	0.014893	-0.005127	0.	0.	0.
551.731	08:56:49.731	-9.635742	-0.099609	-0.265625	-0.005127	0.023193	-0.001953	0.	0.	0.
551.802	08:56:49.802	-9.640625	-0.018555	-0.080078	-0.001953	-0.022217	0.009521	0.	0.	0.
552.080	08:56:50.080	-9.664062	-0.056641	-0.071289	-0.009521	-0.013672	0.007324	0.	0.	0.
552.222	08:56:50.222	-9.683594	0.104492	0.084961	0.008301	0.014893	0.005127	0.	0.	0.
552.711	08:56:50.711	-9.692383	-0.023438	0.099609	0.008301	-0.00415	0.009521	0.	0.	0.
552.992	08:56:50.992	-9.730469	-0.109375	0.113281	0.014893	0.014893	0.	0.	0.	0.
553.344	08:56:51.344	-9.707031	-0.061523	0.018555	-0.003174	-0.005127	0.006348	0.	0.	0.
553.483	08:56:51.483	-9.831055	-0.342773	-0.474609	0.011475	-0.006348	0.010498	0.	0.	0.
553.974	08:56:51.974	-9.77832	-0.208984	0.	0.005127	0.	0.000977	0.	0.	0.
554.182	08:56:52.182	-9.75	-0.170898	-0.118164	0.000977	0.001953	0.005127	0.	0.	0.
554.392	08:56:52.392	-10.253906	0.109375	0.137695	0.	0.001953	-0.011475	0.	0.	0.
554.741	08:56:52.741	-9.754883	0.557617	-0.384766	0.	0.009521	0.001953	0.	0.	0.
555.024	08:56:53.024	-9.692383	-0.084961	0.	0.00415	0.008301	0.001953	0.	0.	0.
555.163	08:56:53.163	-9.716797	0.114258	0.075195	-0.006348	-0.00415	-0.000977	0.	0.	0.
555.301	08:56:53.301	-9.711914	0.018555	0.056641	0.011475	0.009521	0.000977	0.	0.	0.
555.372	08:56:53.372	-9.730469	-0.195312	0.137695	-0.008301	0.00415	0.001953	0.	0.	0.
555.512	08:56:53.512	-9.735352	0.213867	-0.041992	0.007324	-0.005127	-0.001953	0.	0.	0.
555.652	08:56:53.652	-9.678711	-0.033203	-0.080078	-0.003174	-0.005127	0.	0.	0.	0.
556.002	08:56:54.002	-9.773438	0.013672	-0.046875	0.000977	0.003174	0.	0.	0.	0.
556.073	08:56:54.073	-9.75	-0.061523	0.02832	0.008301	0.011475	0.005127	0.	0.	0.
557.402	08:56:55.402	-9.668945	0.066406	-0.023438	0.	-0.001953	0.00415	0.	0.	0.
557.472	08:56:55.472	-9.673828	0.008789	-0.113281	-0.001953	-0.000977	0.00415	0.	0.	0.
557.611	08:56:55.611	-9.726562	-0.008789	-0.066406	0.010498	-0.001953	0.005127	0.	0.	0.
558.032	08:56:56.032	-9.735352	-0.066406	-0.023438	0.000977	-0.003174	0.003174	0.	0.	0.
558.172	08:56:56.172	-9.678711	0.033203	-0.071289	0.007324	0.	0.005127	0.	0.	0.
558.243	08:56:56.243	-9.745117	-0.038086	-0.023438	0.00415	-0.00415	0.008301	0.	0.	0.
558.591	08:56:56.591	-9.621094	-0.280273	-0.080078	0.008301	-0.026367	0.003174	0.	0.	0.
559.083	08:56:57.083	-9.541016	-0.008789	0.075195	0.010498	0.024414	0.010498	0.	0.	0.
559.153	08:56:57.153	-9.844727	-0.228516	0.046875	0.019043	-0.039307	0.018066	0.	0.	0.
559.361	08:56:57.361	-9.697266	0.223633	0.137695	0.	-0.014893	0.008301	0.	0.	0.
559.432	08:56:57.432	-9.716797	-0.109375	0.289062	0.014893	0.052002	-0.015869	0.	0.	0.
559.578	08:56:57.578	-9.602539	0.018555	0.227539	-0.001953	-0.019043	0.025391	0.	0.	0.
559.922	08:56:57.922	-9.625977	-0.071289	-0.003906	0.022217	-0.023193	0.006348	0.	0.	0.
560.061	08:56:58.061	-9.564453	-0.242188	-0.303711	0.009521	-0.024414	0.005127	0.	0.	0.
560.271	08:56:58.271	-9.735352	-0.089844	-0.323242	0.	0.009521	-0.005127	0.	0.	0.
560.482	08:56:58.482	-9.726562	0.12793	-0.166016	0.005127	-0.016846	0.02002	0.	0.	0.
560.622	08:56:58.622	-9.72168	-0.046875	0.046875	0.010498	-0.00415	0.009521	0.	0.	0.
561.391	08:56:59.391	-9.801758	-0.152344	0.033203	-0.019043	0.019043	-0.005127	0.	0.	0.
561.671	08:56:59.671	-9.773438	0.238281	-0.061523	0.011475	-0.033936	0.011475	0.	0.	0.
562.587	08:57:0.587	-9.673828	0.018555	-0.080078	0.008301	0.000977	0.005127	0.	0.	0.
563.002	08:57:1.002	-9.75	-0.061523	0.066406	0.000977	0.	0.001953	0.	0.	0.
563.211	08:57:1.211	-9.640625	-0.003906	-0.094727	0.005127	0.	0.000977	0.	0.	0.
563.282	08:57:1.282	-9.702148	0.018555	-0.056641	0.000977	0.003174	0.001953	0.	0.	0.
563.423	08:57:1.423	-9.763672	0.02832	-0.123047	0.009521	0.000977	0.00415	0.	0.	0.
564.122	08:57:2.122	-9.754883	0.119141	-0.089844	0.00415	-0.003174	0.007324	0.	0.	0.
564.261	08:57:2.261	-9.716797	-0.114258	-0.037109	0.011475	-0.00415	0.005127	0.	0.	0.
564.963	08:57:2.963	-9.711914	-0.003906	-0.033203	0.000977	-0.000977	0.003174	0.	0.	0.
565.242	08:57:3.242	-9.745117	0.033203	-0.056641	0.003174	0.	0.00415	0.	0.	0.
565.592	08:57:3.592	-9.821289	-0.104492	0.018555	0.00415	-0.00415	0.	0.	0.	0.
565.801	08:57:3.801	-9.735352	-0.018555	-0.023438	0.003174	0.	0.003174	0.	0.	0.
566.081	08:57:4.081	-9.759766	-0.033203	-0.094727	0.005127	0.000977	0.003174	0.	0.	0.
566.502	08:57:4.502	-9.740234	0.013672	-0.084961	0.003174	-0.003174	0.007324	0.	0.	0.
566.641	08:57:4.641	-9.711914	-0.023438	-0.066406	0.003174	-0.001953	0.006348	0.	0.	0.
566.920	08:57:4.920	-9.759766	-0.018555	-0.056641	0.00415	-0.000977	0.003174	0.	0.	0.
566.992	08:57:4.992	-9.702148	0.008789	0.008789	0.00415	0.003174	0.000977	0.	0.	0.
567.130	08:57:5.130	-9.754883	-0.109375	-0.094727	0.008301	-0.005127	0.003174	0.	0.	0.
567.270	08:57:5.270	-9.673828	-0.038086	0.033203	0.00415	-0.000977	0.005127	0.	0.	0.
567.553	08:57:5.553	-9.726562	0.066406	-0.02832	0.000977	0.000977	0.00415	0.	0.	0.
568.041	08:57:6.041	-9.745117	0.080078	-0.132812	0.005127	-0.003174	0.003174	0.	0.	0.
568.883	08:57:6.883	-9.668945	-0.109375	-0.046875	0.00415	0.	0.003174	0.	0.	0.
569.022	08:57:7.022	-9.788086	-0.041992	-0.008789	0.00415	-0.005127	0.005127	0.	0.	0.
569.161	08:57:7.161	-9.697266	0.013672	0.	0.005127	0.	0.005127	0.	0.	0.
569.302	08:57:7.302	-9.716797	-0.003906	-0.013672	0.007324	-0.000977	0.00415	0.	0.	0.
569.931	08:57:7.931	-9.650391	0.018555	0.056641	0.003174	-0.000977	0.005127	0.	0.	0.
570.211	08:57:8.211	-9.726562	-0.046875	-0.008789	0.006348	-0.00415	0.00415	0.	0.	0.
570.910	08:57:8.910	-9.735352	0.033203	-0.094727	0.000977	0.00415	0.00415	0.	0.	0.
570.982	08:57:8.982	-9.673828	-0.051758	0.013672	-0.000977	-0.012695	0.009521	0.	0.	0.
571.682	08:57:9.682	-9.635742	0.199219	-0.066406	0.015869	0.014893	-0.001953	0.	0.	0.
572.030	08:57:10.030	-9.678711	-0.041992	0.033203	0.012695	0.007324	0.006348	0.	0.	0.
572.172	08:57:10.172	-9.702148	-0.094727	-0.137695	0.003174	-0.008301	0.00415	0.	0.	0.
572.383	08:57:10.383	-9.726562	-0.013672	-0.013672	0.00415	-0.00415	0.005127	0.	0.	0.
573.364	08:57:11.364	-9.806641	-0.038086	-0.066406	0.00415	-0.001953	0.005127	0.	0.	0.
573.572	08:57:11.572	-9.745117	-0.033203	-0.041992	0.000977	0.	0.00415	0.	0.	0.
573.711	08:57:11.711	-9.668945	0.003906	-0.094727	0.001953	0.	0.003174	0.	0.	0.
574.552	08:57:12.552	-9.678711	-0.056641	-0.051758	-0.001953	-0.000977	0.00415	0.	0.	0.
574.692	08:57:12.692	-9.702148	0.003906	-0.061523	0.001953	-0.001953	0.000977	0.	0.	0.
574.902	08:57:12.902	-9.716797	0.008789	-0.061523	0.00415	-0.001953	0.000977	0.	0.	0.
575.112	08:57:13.112	-9.688477	-0.003906	-0.071289	0.006348	-0.003174	0.003174	0.	0.	0.
575.603	08:57:13.603	-9.854492	-0.089844	0.170898	-0.00415	-0.024414	0.001953	0.	0.	0.
575.741	08:57:13.741	-9.635742	0.104492	-0.066406	-0.008301	-0.031738	0.02002	0.	0.	0.
575.812	08:57:13.812	-9.711914	-0.013672	-0.265625	0.016846	0.022217	0.005127	0.	0.	0.
576.092	08:57:14.092	-9.650391	0.24707	-0.089844	0.015869	0.006348	0.007324	0.	0.	0.
576.231	08:57:14.231	-9.801758	0.223633	0.056641	0.015869	0.02124	-0.008301	0.	0.	0.
577.002	08:57:15.002	-9.716797	-0.147461	0.080078	0.008301	0.010498	0.010498	0.	0.	0.
577.141	08:57:15.141	-9.801758	-0.157227	-0.061523	0.000977	0.014893	-0.009521	0.	0.	0.
577.281	08:57:15.281	-9.788086	-0.080078	0.051758	0.00415	-0.012695	0.009521	0.	0.	0.
577.353	08:57:15.353	-9.783203	-0.299805	-0.227539	-0.022217	0.036133	-0.007324	0.	0.	0.
577.492	08:57:15.492	-9.726562	0.319336	0.003906	-0.009521	-0.034912	0.001953	0.	0.	0.
577.563	08:57:15.563	-9.692383	0.69043	0.308594	0.006348	0.000977	-0.003174	0.	0.	0.
577.983	08:57:15.983	-9.640625	-0.195312	-0.336914	-0.005127	0.009521	0.006348	0.	0.	0.
578.544	08:57:16.544	-9.730469	0.061523	-0.075195	-0.012695	0.027588	-0.001953	0.	0.	0.
578.682	08:57:16.682	-9.655273	0.	-0.123047	0.011475	0.010498	-0.001953	0.	0.	0.
578.820	08:57:16.820	-9.688477	-0.013672	0.033203	0.009521	-0.038086	0.027588	0.	0.	0.
579.032	08:57:17.032	-9.587891	0.018555	0.02832	0.006348	-0.025391	0.00415	0.	0.	0.
579.242	08:57:17.242	-9.834961	-0.046875	0.	0.001953	-0.009521	0.000977	0.	0.	0.
579.381	08:57:17.381	-9.911133	0.084961	-0.146484	-0.000977	0.023193	-0.00415	0.	0.	0.
579.522	08:57:17.522	-9.797852	-0.084961	-0.151367	-0.003174	0.011475	0.001953	0.	0.	0.
579.662	08:57:17.662	-9.65918	0.385742	-0.137695	0.02124	0.018066	0.	0.	0.	0.
580.012	08:57:18.012	-9.579102	0.242188	0.194336	-0.006348	0.005127	0.009521	0.	0.	0.
580.083	08:57:18.083	-9.844727	-0.123047	0.161133	0.008301	-0.02124	0.012695	0.	0.	0.
581.831	08:57:19.831	-9.735352	0.018555	-0.018555	0.014893	-0.001953	0.001953	0.	0.	0.
582.391	08:57:20.391	-9.678711	-0.013672	-0.061523	-0.001953	0.00415	0.000977	0.	0.	0.
582.670	08:57:20.670	-9.716797	-0.242188	-0.384766	0.008301	-0.014893	0.007324	0.	0.	0.
582.951	08:57:20.951	-9.650391	0.21875	0.303711	0.005127	0.006348	-0.000977	0.	0.	0.
583.090	08:57:21.090	-9.839844	-0.023438	-0.161133	0.018066	-0.032959	0.024414	0.	0.	0.
583.162	08:57:21.162	-9.635742	-0.147461	-0.227539	0.011475	0.009521	-0.008301	0.	0.	0.
583.301	08:57:21.301	-9.664062	-0.276367	-0.108398	0.000977	0.026367	0.005127	0.	0.	0.
583.514	08:57:21.514	-9.768555	0.161133	-0.037109	0.008301	0.003174	-0.00415	0.	0.	0.
583.651	08:57:21.651	-9.745117	-0.208984	0.170898	0.003174	-0.037109	0.010498	0.	0.	0.
583.862	08:57:21.862	-9.664062	0.137695	0.341797	0.012695	-0.026367	-0.010498	0.	0.	0.
584.143	08:57:22.143	-9.75	-0.066406	0.066406	-0.001953	0.008301	-0.011475	0.	0.	0.
584.563	08:57:22.563	-9.650391	-0.347656	-0.341797	0.009521	-0.010498	0.006348	0.	0.	0.
584.981	08:57:22.981	-9.635742	-0.033203	-0.008789	-0.001953	-0.005127	0.00415	0.	0.	0.
585.263	08:57:23.263	-9.668945	-0.033203	-0.089844	0.003174	0.001953	0.003174	0.	0.	0.
586.031	08:57:24.031	-9.763672	-0.12793	-0.161133	0.010498	0.006348	0.007324	0.	0.	0.
586.312	08:57:24.312	-9.735352	-0.099609	0.02832	0.	-0.011475	0.011475	0.	0.	0.
